,,,,,
,,,,,
Victoria,Association des parents de l'ecole Victor Brodeur,PAC,DPAC and PAC,Parent Advisory Councils,16104.00
Victoria,AVI Health and Community Services Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,125000.00
Victoria,B.C. Schizophrenia Society-Victoria Branch,Community Gaming Grant,Human and Social Services,Public Health in the Community,46600.00
Victoria,Ballet Victoria Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,38750.00
Victoria,Bays United Football Club,Community Gaming Grant,Sport,Sports for Youth,95880.00
Victoria,BC Accordion and Tango Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",20000.00
Victoria,BC Association of Aboriginal Friendship Centres,Community Gaming Grant,Human and Social Services,Community Education,250000.00
Victoria,Beacon Community Association,Community Gaming Grant,Human and Social Services,Community Education,75500.00
Victoria,Beacon Hill Baseball and Softball Association,Community Gaming Grant,Sport,Sports for Youth,22000.00
Victoria,Belfry Theatre Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,90000.00
Victoria,Belmont Park Pre-School Society,Community Gaming Grant,Human and Social Services,Community Education,7000.00
Victoria,Belmont Secondary School Parents Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,33168.00
Victoria,Big Brothers and Big Sisters of Victoria Capital Region,Community Gaming Grant,Human and Social Services,Enhancement of Youth,149000.00
Victoria,Blue Bridge Theatre Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,24800.00
Victoria,Boys and Girls Club Services of Greater Victoria,Community Gaming Grant,Human and Social Services,Enhancement of Youth,85500.00
Victoria,Braefoot Community Association,Community Gaming Grant,Human and Social Services,Enhancement of Youth,62000.00
Victoria,Braefoot Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,5976.00
Victoria,Bramble Ink,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,5500.00
Victoria,Bridges for Women Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,22000.00
Victoria,British Columbia Museums Association,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",52500.00
Victoria,Burnside Gorge Community Association,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,94300.00
Victoria,C.N.I.B. - Vancouver Island Region,Community Gaming Grant,Human and Social Services,Public Health in the Community,100000.00
Victoria,Campus View Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,10632.00
Victoria,Canadian Federation of the Blind,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,5000.00
Victoria,Canadian Heritage Arts Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,80000.00
Victoria,Canadian Pacific Lawn Bowling Club of Victoria,Community Gaming Grant,Sport,Sports - Adult,4200.00
Victoria,Capital City Fencers' Club,Community Gaming Grant,Sport,Sports - Adult,5500.00
Victoria,Capital City Volunteer Services Association,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,20000.00
Victoria,Capital Region Charitable Gaming Association,Community Gaming Grant,Human and Social Services,Community Education,22860.00
Victoria,Carnarvon Ball Club,Community Gaming Grant,Sport,Sports for Youth,27500.00
Victoria,Castaway Wanderers Rugby Football Club,Community Gaming Grant,Sport,Sports for Youth,10000.00
Victoria,Castleview Child Care Centre Society,Community Gaming Grant,Human and Social Services,Community Education,14000.00
Victoria,Cathedral School Parents' Association,PAC,DPAC and PAC,Parent Advisory Councils,4200.00
Victoria,Central Middle School PAC,PAC,DPAC and PAC,Parent Advisory Councils,13728.00
Victoria,Child Abuse Prevention and Counselling Society of Greater Victoria,Community Gaming Grant,Human and Social Services,Enhancement of Youth,7500.00
Victoria,Chinook Racing Canoe Club,Community Gaming Grant,Sport,Sports for Youth,2000.00
Victoria,Choices: Futures and Families Society of British Columbia,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,50000.00
Victoria,Cine-Vic Society of Independent Filmmakers,Capital Project Grant,Arts and Culture,Adult Arts and Culture,20000.00
Victoria,Cine-Vic Society of Independent Filmmakers,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,13000.00
Victoria,Civic Orchestra Society of Victoria,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,8000.00
Victoria,Claremont Parents Association,PAC,DPAC and PAC,Parent Advisory Councils,27264.00
Victoria,Cloverdale Child Care,Community Gaming Grant,Human and Social Services,Community Education,45000.00
Victoria,Cloverdale Traditional School Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,7224.00
Victoria,Colquitz Middle School PAC,PAC,DPAC and PAC,Parent Advisory Councils,19824.00
Victoria,Colwood Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,4488.00
Victoria,Community Options for Children & Families Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,44000.00
Victoria,Cook Street Village Activity Centre Society,Community Gaming Grant,Human and Social Services,Public Community Facilities,19000.00
Victoria,Cordova Bay Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,6672.00
Victoria,Cordova Bay Preschool,Community Gaming Grant,Human and Social Services,Community Education,7000.00
Victoria,Cordova Bay Softball Club,Community Gaming Grant,Sport,Sports for Youth,5000.00
Victoria,Craigflower Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,2928.00
Victoria,Crisis Intervention and Public Information Society of Greater Victoria,Community Gaming Grant,Human and Social Services,Enhancement of Youth,62500.00
Victoria,Crystal View Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,5904.00
Victoria,Dance Victoria Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,20500.00
Victoria,David Cameron Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,8448.00
Victoria,Dee's Orphan Kitten Fund,Community Gaming Grant,Environment,Conservation of the Environment,15000.00
Victoria,Disabled Sailing Association of BC- Victoria Branch,Community Gaming Grant,Sport,Sports for Disabled Persons,14500.00
Victoria,Doncaster School Auxiliary,PAC,DPAC and PAC,Parent Advisory Councils,9792.00
Victoria,Downtown Blanshard Advisory Committee,Community Gaming Grant,Human and Social Services,Advancement of Religion,79500.00
Victoria,Duke of Edinburgh's Award Young Canadians Challenge BC and Yukon Division,Community Gaming Grant,Human and Social Services,Enhancement of Youth,156000.00
Victoria,Dunsmuir Middle School PAC,PAC,DPAC and PAC,Parent Advisory Councils,17952.00
Victoria,Eagle View Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,5448.00
Victoria,Ecoforestry Institute Society,Community Gaming Grant,Environment,Conservation of the Environment,10000.00
Victoria,Ecole Cedar Hill School Society,PAC,DPAC and PAC,Parent Advisory Councils,12792.00
Victoria,Ecole Macaulay Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,11064.00
Victoria,Ecole Margaret Jenkins School PAC,PAC,DPAC and PAC,Parent Advisory Councils,10776.00
Victoria,Ecole Marigold Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,7296.00
Victoria,Emily Carr String Quartet Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,4000.00
Victoria,Ensemble Laude Choral Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,6700.00
Victoria,Esquimalt High School PAC,PAC,DPAC and PAC,Parent Advisory Councils,16920.00
Victoria,Esquimalt Hockey Society,Community Gaming Grant,Sport,Sports for Youth,15000.00
Victoria,Esquimalt Neighbourhood House Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,77000.00
Victoria,Evening Optimist Club of Victoria,Community Gaming Grant,Human and Social Services,Community Service Organization,27700.00
Victoria,Fairfield Community Association of Victoria,Community Gaming Grant,Human and Social Services,Community Education,77000.00
Victoria,Family Services of Greater Victoria,Community Gaming Grant,Human and Social Services,Community Education,99000.00
Victoria,Fernwood Neighbourhood Resource Group Society,Community Gaming Grant,Human and Social Services,Public Community Facilities,72100.00
Victoria,FOM Music Society (Friends of Music),Community Gaming Grant,Human and Social Services,Public Health in the Community,55000.00
Victoria,Four Seasons Musical Theatre Society,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,16500.00
Victoria,Frank Hobbs School PAC,PAC,DPAC and PAC,Parent Advisory Councils,7464.00
Victoria,Friends of Living and Learning Through Loss,Community Gaming Grant,Human and Social Services,Enhancement of Youth,20900.00
Victoria,Friends of the Ashton Armoury Museum,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",15000.00
Victoria,Friends of Uplands Park Society,Community Gaming Grant,Environment,Conservation of the Environment,2450.00
Victoria,Garth Homer Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,25000.00
Victoria,George Jay Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,9576.00
Victoria,Girls Rock Camp Victoria Society,Community Gaming Grant,Human and Social Services,Enhancement of Youth,2000.00
Victoria,Glanford Middle School PAC,PAC,DPAC and PAC,Parent Advisory Councils,8784.00
Victoria,Glenlyon Norfolk School PAC,PAC,DPAC and PAC,Parent Advisory Councils,16248.00
Victoria,Goosey Gander Kindergarten Association,Community Gaming Grant,Human and Social Services,Community Education,19550.00
Victoria,Gordon Head Lawn Bowling Club,Community Gaming Grant,Sport,Sports - Adult,6000.00
Victoria,Gordon Head Middle School PAC,PAC,DPAC and PAC,Parent Advisory Councils,8808.00
Victoria,Gorge Soccer Association,Capital Project Grant,Sport,Sports for Youth,250000.00
Victoria,Gorge Soccer Association,Community Gaming Grant,Sport,Sports for Youth,72000.00
Victoria,Gorge Waterway Action Society,Community Gaming Grant,Environment,Conservation of the Environment,6000.00
Victoria,Goward House Society,Community Gaming Grant,Human and Social Services,Public Community Facilities,12500.00
Victoria,Grasslands Conservation Council of British Columbia,Community Gaming Grant,Environment,Conservation of the Environment,20000.00
Victoria,Greater Victoria Aquatics Society,Community Gaming Grant,Sport,Sports for Youth,15700.00
Victoria,Greater Victoria Bike to Work Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,13000.00
Victoria,Greater Victoria BMX Association,Community Gaming Grant,Sport,Sports for Youth,10000.00
Victoria,Greater Victoria Citizen's Counselling Centre,Community Gaming Grant,Human and Social Services,Public Health in the Community,36000.00
Victoria,Greater Victoria Lifetime Network Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,42000.00
Victoria,Greater Victoria Minor Ball Hockey Association,Community Gaming Grant,Sport,Sports for Youth,21000.00
Victoria,Greater Victoria Minor Football Association,Capital Project Grant,Sport,Sports for Youth,133000.00
Victoria,Greater Victoria Minor Football Association,Community Gaming Grant,Sport,Sports for Youth,65000.00
Victoria,Greater Victoria Performing Arts Festival Association,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,20000.00
Victoria,Greater Victoria Velodrome Association,Community Gaming Grant,Sport,Sports for Youth,6750.00
Victoria,Greater Victoria Volunteer Society,Community Gaming Grant,Human and Social Services,Community Education,77000.00
Victoria,Greater Victoria Youth Rowing Society,Capital Project Grant,Sport,Sports for Youth,21500.00
Victoria,Greater Victoria Youth Rowing Society,Community Gaming Grant,Sport,Sports for Youth,32000.00
Victoria,Habitat Acquisition Trust,Community Gaming Grant,Environment,Conservation of the Environment,55000.00
Victoria,Hallmark Society,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,5000.00
Victoria,Hampton Little League Association,Community Gaming Grant,Sport,Sports for Youth,27500.00
Victoria,Hans Helgesen Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,4608.00
Victoria,Happy Valley Elementary PAC,PAC,DPAC and PAC,Parent Advisory Councils,10032.00
Victoria,Help Fill A Dream Foundation of Canada,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,26200.00
Victoria,HEPCBC Hepatitis C Education and Prevention Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,21600.00
Victoria,Highland Heritage Park Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,6500.00
Victoria,Hillcrest Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,6720.00
Victoria,Home is Where We Live - Lifecycles Project Society,Community Gaming Grant,Environment,Conservation of the Environment,35000.00
Victoria,Horticulture Centre of the Pacific,Community Gaming Grant,Environment,Conservation of the Environment,55000.00
Victoria,IAS Integrate Art Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",5000.00
Victoria,Independent Media Producers Network Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,20000.00
Victoria,International Institute for Child Rights and Development,Community Gaming Grant,Human and Social Services,Enhancement of Youth,6600.00
Victoria,International Theatre Inconnu Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,36000.00
Victoria,Intrepid Theatre Company Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",70000.00
Victoria,Island Deaf and Hard of Hearing Centre Association,Community Gaming Grant,Human and Social Services,Public Health in the Community,64500.00
Victoria,Island Hoppers Precision Skipping Team,Community Gaming Grant,Sport,Sports for Youth,2600.00
Victoria,Island Montessori House Society,Community Gaming Grant,Human and Social Services,Community Education,50000.00
Victoria,Island Sexual Health Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,95000.00
Victoria,Island Strings Players Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,15000.00
Victoria,Island Swimming Club,Community Gaming Grant,Sport,Sports for Youth,100000.00
Victoria,Island Ukuleles A Music Society,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,15000.00
Victoria,James Bay Athletic Association,Community Gaming Grant,Sport,Sports for Youth,6000.00
Victoria,James Bay Child Care Society,Community Gaming Grant,Human and Social Services,Community Education,4000.00
Victoria,James Bay Community School Society,Community Gaming Grant,Human and Social Services,Community Education,30400.00
Victoria,James Bay Health and Community Services Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,100000.00
Victoria,James Bay New Horizons Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,27000.00
Victoria,James Bay Newspaper Society,Community Gaming Grant,Human and Social Services,Community Education,12000.00
Victoria,James Bay Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,5376.00
Victoria,Jewish Community Centre of Victoria,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,12000.00
Victoria,John Howard Society - Victoria,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,32000.00
Victoria,John Stubbs Memorial School PAC,PAC,DPAC and PAC,Parent Advisory Councils,17400.00
Victoria,Juan de Fuca Lacrosse Association,Community Gaming Grant,Sport,Sports for Youth,36000.00
Victoria,Juan de Fuca Minor Hockey Association,Community Gaming Grant,Sport,Sports for Youth,100000.00
Victoria,Juan de Fuca Skating Club,Community Gaming Grant,Sport,Sports for Youth,36000.00
Victoria,Juan de Fuca Soccer Association,Community Gaming Grant,Sport,Sports for Youth,105000.00
Victoria,Kaleidoscope Theatre Productions Society,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,85000.00
Victoria,Keating Out-of-School Care Society,Community Gaming Grant,Human and Social Services,Community Education,23500.00
Victoria,KIDCARECANADA Society,Community Gaming Grant,Human and Social Services,Community Education,55000.00
Victoria,Kiwanis Club of Victoria,Community Gaming Grant,Human and Social Services,Community Service Organization,20000.00
Victoria,La Societe Francophone de Victoria,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",27000.00
Victoria,Lake Hill Elementary P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,4176.00
Victoria,Lakehill Little League Baseball Association,Community Gaming Grant,Sport,Sports for Youth,22260.00
Victoria,Lakehill Pre-school Association,Community Gaming Grant,Human and Social Services,Community Education,7000.00
Victoria,Lakehill Soccer Association,Community Gaming Grant,Sport,Sports for Youth,60000.00
Victoria,Lakewood Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,10536.00
Victoria,Lambrick Park PAC,PAC,DPAC and PAC,Parent Advisory Councils,13416.00
Victoria,Lambrick Park Preschool & Childcare,Community Gaming Grant,Human and Social Services,Community Education,7000.00
Victoria,Land Trust Alliance of British Columbia,Community Gaming Grant,Environment,Conservation of the Environment,35500.00
Victoria,Langford Minor Fastball Association,Community Gaming Grant,Sport,Sports for Youth,16800.00
Victoria,Lansdowne Middle School PAC,PAC,DPAC and PAC,Parent Advisory Councils,13728.00
Victoria,Layritz Little League Baseball Association,Community Gaming Grant,Sport,Sports for Youth,25000.00
Victoria,LDABC The Learning Curve Society,Community Gaming Grant,Human and Social Services,Community Education,37500.00
Victoria,Leadership Victoria Society,Community Gaming Grant,Human and Social Services,Community Education,25000.00
Victoria,Lions Club of Gordon Head,Community Gaming Grant,Human and Social Services,Community Service Organization,23000.00
Victoria,Lions Club of Victoria Imperial,Community Gaming Grant,Human and Social Services,Community Service Organization,9600.00
Victoria,Lochside Elementary School - PAC,PAC,DPAC and PAC,Parent Advisory Councils,10200.00
Victoria,Maria Montessori Academy Parent Group,PAC,DPAC and PAC,Parent Advisory Councils,6336.00
Victoria,McKenzie Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,5040.00
Victoria,Metchosin Preschool Society,Community Gaming Grant,Human and Social Services,Community Education,7000.00
Victoria,Millstream Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,6072.00
Victoria,Monterey Middle School PAC,PAC,DPAC and PAC,Parent Advisory Councils,9336.00
Victoria,Mount Douglas Secondary Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,24840.00
Victoria,Move Adapted Fitness & Rehabilitation Society of British Columbia,Community Gaming Grant,Human and Social Services,Public Health in the Community,10000.00
Victoria,"Multiple Sclerosis Society of Canada, Coastal Regional Chapter",Community Gaming Grant,Human and Social Services,Public Health in the Community,207000.00
Victoria,Music By The Sea Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,5000.00
Victoria,Namaste Transition To Community Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,12000.00
Victoria,National Ball Association,Community Gaming Grant,Sport,Sports for Youth,10000.00
Victoria,Navy League of Canada - Juan de Fuca,Community Gaming Grant,Human and Social Services,Enhancement of Youth,6075.00
Victoria,Northridge Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,6240.00
Victoria,O.C.C. Our Children's Centre Society of Greater Victoria,Community Gaming Grant,Human and Social Services,Community Education,20000.00
Victoria,Oak Bay (Parent-Owned) Preschool,Community Gaming Grant,Human and Social Services,Community Education,7000.00
Victoria,Oak Bay Figure Skating Club,Community Gaming Grant,Sport,Sports for Youth,35000.00
Victoria,Oak Bay Lawn Bowling Club,Community Gaming Grant,Sport,Sports - Adult,10500.00
Victoria,Oak Bay Sea Rescue Society,Capital Project Grant,Public Safety,Enhancement of Public Safety,135000.00
Victoria,Oak Bay Sea Rescue Society,Community Gaming Grant,Public Safety,Enhancement of Public Safety,45000.00
Victoria,Oak Bay Secondary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,30528.00
Victoria,Oak Bay Summer Swim Club,Community Gaming Grant,Sport,Sports for Youth,16500.00
Victoria,Oak Bay Volunteer Services Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,60000.00
Victoria,Oakcrest Preschool Society,Community Gaming Grant,Human and Social Services,Community Education,3750.00
Victoria,Oaklands Community Association,Community Gaming Grant,Human and Social Services,Community Education,40000.00
Victoria,Oaklands Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,11472.00
Victoria,Oasis Society for the Spiritual Health of Victoria,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,24000.00
Victoria,Open Space Arts Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,42500.00
Victoria,Operation Trackshoes Society,Community Gaming Grant,Sport,Sports for Disabled Persons,29000.00
Victoria,Optimist Club Of Victoria,Community Gaming Grant,Human and Social Services,Enhancement of Youth,21600.00
Victoria,Our Place Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,100000.00
Victoria,Pacific Coast Swimmers and Parents Association (PCSPA),Community Gaming Grant,Sport,Sports for Youth,110000.00
Victoria,Pacific Institute for Sport Excellence Society,Community Gaming Grant,Human and Social Services,Enhancement of Youth,32000.00
Victoria,Pacific Opera Victoria Association,Capital Project Grant,Arts and Culture,Adult Arts and Culture,125000.00
Victoria,Pacific Opera Victoria Association,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,90000.00
Victoria,Pacific Peoples' Partnership Association,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,27000.00
Victoria,Pacific Training Centre for the Blind Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,8500.00
Victoria,Peers Victoria Resources Society,Capital Project Grant,Human and Social Services,Disadvantage Distress Poverty,75000.00
Victoria,Peers Victoria Resources Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,84000.00
Victoria,Power of Hope Society,Community Gaming Grant,Human and Social Services,Enhancement of Youth,33000.00
Victoria,Prospect Lake School PAC,PAC,DPAC and PAC,Parent Advisory Councils,5520.00
Victoria,Prospect Lake Soccer Club,Community Gaming Grant,Sport,Sports for Youth,14700.00
Victoria,Public Service Pacific #127 Branch of the Royal Canadian Legion,Community Gaming Grant,Human and Social Services,Community Service Organization,9000.00
Victoria,Quadra Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,10464.00
Victoria,Queenswood Montessori Society,Community Gaming Grant,Human and Social Services,Enhancement of Youth,17500.00
Victoria,Racquet Club of Victoria Skating Club,Community Gaming Grant,Sport,Sports - Adult,34300.00
Victoria,Rainbow Express Day Care Society,Community Gaming Grant,Human and Social Services,Community Education,11200.00
Victoria,Reynolds Secondary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,26064.00
Victoria,Rockheights Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,4968.00
Victoria,Rocky Point Bird Observatory Society,Community Gaming Grant,Environment,Conservation of the Environment,25000.00
Victoria,Rogers School PAC,PAC,DPAC and PAC,Parent Advisory Councils,7344.00
Victoria,Rotary Club of Saanich,Community Gaming Grant,Human and Social Services,Community Service Organization,9000.00
Victoria,Rotary Club of Westshore (Victoria),Community Gaming Grant,Human and Social Services,Community Service Organization,14000.00
Victoria,Royal Bay Secondary School Parent's Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,25728.00
Victoria,Royal Oak Middle School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,15240.00
Victoria,Runnymede Enhancement Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,24000.00
Victoria,Saanich Lacrosse Association,Community Gaming Grant,Sport,Sports for Youth,19600.00
Victoria,Saanich Minor Hockey Association,Community Gaming Grant,Sport,Sports for Youth,89600.00
Victoria,Saanich Neighbourhood Place,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,61000.00
Victoria,Saanich Skating Club of Victoria,Community Gaming Grant,Sport,Sports for Youth,18000.00
Victoria,Saanich Volunteer Services Society,Community Gaming Grant,Human and Social Services,Community Service Organization,25000.00
Victoria,Saanich Water Polo School Association,Community Gaming Grant,Sport,Sports for Youth,42000.00
Victoria,Sangster Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,5760.00
Victoria,Savory School Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,4632.00
Victoria,Scouts Canada - 10th Garry Oak,Community Gaming Grant,Human and Social Services,Enhancement of Youth,4300.00
Victoria,Scouts Canada - 10th Juan De Fuca,Community Gaming Grant,Human and Social Services,Enhancement of Youth,8000.00
Victoria,Scouts Canada - 14th Juan de Fuca,Community Gaming Grant,Human and Social Services,Enhancement of Youth,4900.00
Victoria,Scouts Canada - 1st Cedar Hill Mt. Tolmie,Community Gaming Grant,Human and Social Services,Enhancement of Youth,7000.00
Victoria,Scouts Canada - 2nd Fort Victoria,Community Gaming Grant,Human and Social Services,Enhancement of Youth,10200.00
Victoria,Scouts Canada - 3rd Arbutus,Community Gaming Grant,Human and Social Services,Enhancement of Youth,9100.00
Victoria,Scouts Canada - 3rd Douglas,Community Gaming Grant,Human and Social Services,Enhancement of Youth,10000.00
Victoria,Scouts Canada - 5th Juan de Fuca Group,Community Gaming Grant,Human and Social Services,Enhancement of Youth,10000.00
Victoria,Scouts Canada - 7th Juan de Fuca Scout Group,Community Gaming Grant,Human and Social Services,Enhancement of Youth,5000.00
Victoria,Search and Rescue Society of B.C.,Community Gaming Grant,Public Safety,Enhancement of Public Safety,60000.00
Victoria,Selkirk Parent Group,PAC,DPAC and PAC,Parent Advisory Councils,5880.00
Victoria,Seniors Serving Seniors Association of British Columbia,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,49300.00
Victoria,Shelbourne Community Kitchen Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,14500.00
Victoria,Shoreline Community Middle School PAC,PAC,DPAC and PAC,Parent Advisory Councils,5976.00
Victoria,Shrine Club #42 - Sidney,Community Gaming Grant,Human and Social Services,Community Service Organization,15000.00
Victoria,Sierra Club of British Columbia Foundation,Community Gaming Grant,Environment,Conservation of the Environment,121000.00
Victoria,Silver Threads Service,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,54600.00
Victoria,Sir James Douglas Out of School Club,Community Gaming Grant,Human and Social Services,Community Education,24850.00
Victoria,Sir James Douglas School Parents Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,11640.00
Victoria,Society of Saint Vincent de Paul of Vancouver Island,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,225000.00
Victoria,Solid Outreach Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,12500.00
Victoria,Sooke Parents Education Advisory Council S.D. #62,DPAC,DPAC and PAC,District Parent Advisory Council,2500.00
Victoria,Sooke River Bluegrass Festival Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",9000.00
Victoria,Soroptimist International of Greater Victoria,Community Gaming Grant,Human and Social Services,Community Service Organization,8750.00
Victoria,South Island Centre for Counselling and Training Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,70000.00
Victoria,South Island Distance Education School (SIDES) PAC,PAC,DPAC and PAC,Parent Advisory Councils,33504.00
Victoria,South Malahat 4-H District Senior Council,Community Gaming Grant,Human and Social Services,Enhancement of Youth,18000.00
Victoria,South Park Family School Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,4392.00
Victoria,Spartans Canadian Football Association of BC,Community Gaming Grant,Sport,Sports for Youth,15000.00
Victoria,Spectrum Community School PAC,PAC,DPAC and PAC,Parent Advisory Councils,28056.00
Victoria,Spencer Extra-Curricular Society,PAC,DPAC and PAC,Parent Advisory Councils,18192.00
Victoria,Springridge Early Childhood Centre Society,Community Gaming Grant,Human and Social Services,Community Education,11850.00
Victoria,St Andrew's Regional High School PAC,PAC,DPAC and PAC,Parent Advisory Councils,8424.00
Victoria,St. Joseph's Catholic School Parent Auxiliary Group,PAC,DPAC and PAC,Parent Advisory Councils,8520.00
Victoria,St. Margaret's School Parents Auxiliary,PAC,DPAC and PAC,Parent Advisory Councils,8184.00
Victoria,St. Michaels University School Parents' Auxiliary Society,PAC,DPAC and PAC,Parent Advisory Councils,23688.00
Victoria,St. Patrick's School Parent Auxiliary,PAC,DPAC and PAC,Parent Advisory Councils,7656.00
Victoria,Story Studio Writing Society,Community Gaming Grant,Human and Social Services,Community Education,9000.00
Victoria,Story Theatre Productions Society,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,43500.00
Victoria,Strawberry Vale Elementary School Parents Advisory Committee (PAC),PAC,DPAC and PAC,Parent Advisory Councils,7080.00
Victoria,Strawberry Vale Preschool Society,Community Gaming Grant,Human and Social Services,Community Education,6300.00
Victoria,Surrounded by Cedar Child and Family Services,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,145000.00
Victoria,Swan Lake Christmas Hill Nature Sanctuary Society,Community Gaming Grant,Environment,Conservation of the Environment,61000.00
Victoria,"The Air Cadet League of Canada, 848 Royal Roads Sponsoring Committee",Community Gaming Grant,Human and Social Services,Enhancement of Youth,6000.00
